INDEX,RESP_THORAX,RESP_ABDOMEN,ACC_VERTICAL,ACC_HORIZONTAL,TIME
1062,33200.0,8130.0,24120.0,30816.0,21.24
1063,33072.0,6912.0,25860.0,31936.0,21.26
1064,32592.0,6228.0,28020.0,32872.0,21.28
1065,31980.0,5474.0,23844.0,34704.0,21.3
1066,31536.0,7388.0,24368.0,32524.0,21.32
1067,31604.0,10456.0,26560.0,33160.0,21.34
1068,32048.0,12358.0,27392.0,33304.0,21.36
1069,32048.0,13153.0,27440.0,33284.0,21.38
1070,31660.0,12976.0,27324.0,32904.0,21.4
1071,31320.0,12736.0,27136.0,32960.0,21.42
1072,30912.0,10968.0,27100.0,32880.0,21.44
1073,30540.0,9332.0,26868.0,32508.0,21.46
1074,30320.0,7998.0,26664.0,32616.0,21.48
1075,30028.0,6796.0,27072.0,33380.0,21.5
1076,29760.0,5851.0,26256.0,33800.0,21.52
1077,30112.0,5042.0,25656.0,32208.0,21.54
1078,31360.0,4252.0,26936.0,34228.0,21.56
1079,32488.0,4414.0,26810.0,34328.0,21.58
1080,33152.0,6316.0,21776.0,33560.0,21.6
1081,32706.0,10476.0,18140.0,29792.0,21.62
1082,31100.0,14664.0,18312.0,28264.0,21.64
1083,30788.0,17182.0,24496.0,30656.0,21.66
1084,33152.0,21276.0,31904.0,33664.0,21.68
1085,37252.0,26996.0,33764.0,29136.0,21.7
1086,40624.0,31688.0,34272.0,29200.0,21.72
1087,42136.0,35304.0,32308.0,29484.0,21.74
1088,42088.0,36712.0,33444.0,28652.0,21.76
1089,41120.0,34968.0,34408.0,29840.0,21.78
1090,38864.0,34744.0,32752.0,30268.0,21.8
1091,36964.0,36192.0,30681.0,30932.0,21.82
1092,37212.0,32952.0,29232.0,32648.0,21.84
1093,37512.0,28724.0,28176.0,34152.0,21.86
1094,35464.0,26016.0,27616.0,35044.0,21.88
1095,31004.0,25312.0,26240.0,35616.0,21.9
1096,26996.0,25104.0,25984.0,37540.0,21.92
1097,25120.0,25168.0,26584.0,39544.0,21.94
1098,25696.0,25216.0,25512.0,41720.0,21.96
1099,27784.0,25088.0,25888.0,41216.0,21.98
1100,29608.0,25812.0,27396.0,41552.0,22.0
1101,31852.0,27536.0,27976.0,40992.0,22.02
1102,34684.0,28920.0,29024.0,40840.0,22.04
1103,38032.0,29476.0,27792.0,39496.0,22.06
1104,41528.0,29520.0,21672.0,33484.0,22.08
1105,44260.0,30144.0,26336.0,37696.0,22.1
1106,45824.0,31744.0,22308.0,29004.0,22.12
1107,46048.0,32488.0,26578.0,32992.0,22.14
1108,44764.0,30584.0,25516.0,29344.0,22.16
1109,43616.0,26436.0,27056.0,31204.0,22.18
1110,44340.0,25060.0,22776.0,35344.0,22.2
1111,46288.0,26344.0,23200.0,32208.0,22.22
1112,47960.0,29008.0,26984.0,33328.0,22.24
1113,49408.0,32640.0,27140.0,33216.0,22.26
1114,50760.0,35784.0,26972.0,32968.0,22.28
1115,51176.0,38408.0,27224.0,33164.0,22.3
1116,49648.0,41712.0,27080.0,33056.0,22.32
1117,47012.0,42720.0,26552.0,32572.0,22.34
1118,45456.0,41480.0,27752.0,33536.0,22.36
1119,45964.0,39376.0,27452.0,33192.0,22.38
1120,47280.0,37648.0,27364.0,33480.0,22.4
1121,48504.0,37080.0,28108.0,34748.0,22.42
1122,49048.0,38308.0,26376.0,34360.0,22.44
1123,48224.0,41588.0,23488.0,32192.0,22.46
1124,47924.0,44668.0,23516.0,33296.0,22.48
1125,49200.0,47168.0,20204.0,32704.0,22.5
1126,50272.0,49432.0,17768.0,27912.0,22.52
1127,50600.0,51072.0,20584.0,31528.0,22.54
1128,51400.0,52784.0,25744.0,34456.0,22.56
1129,53040.0,54208.0,37048.0,32408.0,22.58
1130,54368.0,55520.0,37704.0,27504.0,22.6
1131,54148.0,54824.0,32328.0,28416.0,22.62
1132,51880.0,51232.0,34212.0,28828.0,22.64
1133,49616.0,45856.0,33504.0,29856.0,22.66
1134,48216.0,40288.0,31764.0,30592.0,22.68
1135,47620.0,38872.0,30528.0,31828.0,22.7
1136,47224.0,38488.0,29064.0,32556.0,22.72
1137,46736.0,34868.0,28064.0,33248.0,22.74
1138,45136.0,30340.0,27236.0,36040.0,22.76
1139,41912.0,26392.0,26060.0,35680.0,22.78
1140,37952.0,23248.0,24424.0,38676.0,22.8
1141,34420.0,22338.0,25668.0,41492.0,22.82
1142,32304.0,23976.0,26456.0,41544.0,22.84
1143,31664.0,25952.0,26292.0,41984.0,22.86
1144,31960.0,27264.0,27200.0,43180.0,22.88
1145,33368.0,29000.0,27072.0,39448.0,22.9
1146,35796.0,30732.0,28432.0,39648.0,22.92
1147,39224.0,31636.0,28440.0,39488.0,22.94
1148,42656.0,32688.0,21888.0,29328.0,22.96
1149,45280.0,34504.0,31064.0,32416.0,22.98
1150,45664.0,36140.0,24281.0,32088.0,23.0
1151,43788.0,36984.0,26320.0,33840.0,23.02
1152,41088.0,35800.0,23312.0,30140.0,23.04
1153,38328.0,32428.0,27644.0,30992.0,23.06
1154,36144.0,30136.0,19905.0,29456.0,23.08
1155,34748.0,29768.0,26036.0,34140.0,23.1
1156,33856.0,31744.0,26988.0,32944.0,23.12
1157,33300.0,34632.0,26764.0,33012.0,23.14
1158,32960.0,33376.0,27064.0,33628.0,23.16
1159,31864.0,29176.0,27340.0,33556.0,23.18
1160,29316.0,26392.0,27698.0,33588.0,23.2
1161,26056.0,25976.0,27476.0,33660.0,23.22
1162,24376.0,26256.0,27268.0,33388.0,23.24
1163,26000.0,25632.0,27240.0,33680.0,23.26
1164,28720.0,25056.0,26992.0,33648.0,23.28
1165,30368.0,22468.0,26368.0,33696.0,23.3
1166,30288.0,19576.0,25868.0,33424.0,23.32
1167,28704.0,17060.0,24860.0,33684.0,23.34
1168,27256.0,14932.0,23452.0,33096.0,23.36
1169,26960.0,13120.0,20900.0,31364.0,23.38
1170,27736.0,11608.0,21636.0,29448.0,23.4
1171,29176.0,10112.0,21496.0,29608.0,23.42
1172,32080.0,9800.0,25984.0,31520.0,23.44
1173,36360.0,16312.0,30412.0,35672.0,23.46
1174,40136.0,22188.0,32000.0,25920.0,23.48
1175,42296.0,25784.0,30648.0,29104.0,23.5
1176,43192.0,27532.0,33700.0,29560.0,23.52
1177,42092.0,28468.0,32988.0,30752.0,23.54
1178,38836.0,30456.0,30768.0,31056.0,23.56
1179,36144.0,34304.0,28764.0,31360.0,23.58
1180,34336.0,37404.0,26996.0,32008.0,23.6
1181,32192.0,38852.0,25260.0,32524.0,23.62
1182,29088.0,40684.0,24128.0,32100.0,23.64
1183,25344.0,42376.0,23252.0,32216.0,23.66
1184,22180.0,44512.0,22088.0,32172.0,23.68
1185,19512.0,45744.0,21772.0,32168.0,23.7
1186,17224.0,46872.0,21364.0,32784.0,23.72
1187,16572.0,46964.0,21788.0,33752.0,23.74
1188,19436.0,47792.0,21852.0,34496.0,23.76
1189,25004.0,49744.0,22568.0,35480.0,23.78
1190,30244.0,51184.0,24216.0,37908.0,23.8
1191,34868.0,49856.0,23968.0,38420.0,23.82
1192,38560.0,47692.0,26340.0,39808.0,23.84
1193,40532.0,45600.0,27336.0,40304.0,23.86
1194,40812.0,45716.0,25580.0,39708.0,23.88
1195,39888.0,47624.0,27240.0,38608.0,23.9
1196,38104.0,50512.0,33120.0,35200.0,23.92
1197,36144.0,52536.0,23072.0,26752.0,23.94
1198,33928.0,53184.0,22092.0,35868.0,23.96
1199,31016.0,47080.0,23728.0,37620.0,23.98
1200,29408.0,40560.0,28248.0,32264.0,24.0
1201,31172.0,36962.0,27372.0,33112.0,24.02
1202,34536.0,39472.0,27344.0,33232.0,24.04
1203,38644.0,43152.0,27548.0,33028.0,24.06
1204,41992.0,46456.0,27424.0,32960.0,24.08
1205,43612.0,47616.0,27384.0,32808.0,24.1
1206,44244.0,47456.0,27424.0,32784.0,24.12
1207,45248.0,47456.0,27560.0,33024.0,24.14
1208,46856.0,48144.0,27508.0,33004.0,24.16
1209,48440.0,49016.0,27588.0,33024.0,24.18
1210,49576.0,48736.0,27524.0,32928.0,24.2
1211,50248.0,47908.0,27290.0,32676.0,24.22
1212,50684.0,47984.0,27232.0,32848.0,24.24
1213,50780.0,49492.0,27248.0,33020.0,24.26
1214,50392.0,51424.0,27208.0,33216.0,24.28
1215,49488.0,53428.0,27268.0,33040.0,24.3
1216,48576.0,54936.0,27216.0,33160.0,24.32
1217,47912.0,55688.0,27160.0,33304.0,24.34
1218,47228.0,54720.0,26840.0,33416.0,24.36
1219,46592.0,52420.0,26428.0,33228.0,24.38
1220,46164.0,49712.0,26832.0,33704.0,24.4
1221,46280.0,47448.0,26784.0,33916.0,24.42
1222,46944.0,47060.0,26328.0,33428.0,24.44
1223,47212.0,47416.0,26480.0,33664.0,24.46
1224,46376.0,48864.0,25544.0,33608.0,24.48
1225,45472.0,51340.0,24728.0,32820.0,24.5
1226,45352.0,53200.0,22381.0,31776.0,24.52
1227,46616.0,55080.0,21176.0,30500.0,24.54
1228,48976.0,55592.0,21284.0,33616.0,24.56
1229,51240.0,48728.0,23676.0,35216.0,24.58
1230,52972.0,42224.0,24000.0,33076.0,24.6
1231,54416.0,36948.0,27756.0,28756.0,24.62
1232,54568.0,32368.0,26632.0,33304.0,24.64
1233,52380.0,28256.0,28164.0,29060.0,24.66
1234,48296.0,24624.0,30624.0,30116.0,24.68
1235,43720.0,21556.0,31096.0,31136.0,24.7
1236,39864.0,19776.0,30720.0,31184.0,24.72
1237,37424.0,19308.0,29796.0,30996.0,24.74
1238,36362.0,19920.0,29056.0,31176.0,24.76
1239,35696.0,20956.0,27992.0,31488.0,24.78
1240,34652.0,21748.0,27424.0,31812.0,24.8
1241,32920.0,21892.0,27696.0,33440.0,24.82
1242,30504.0,23572.0,27272.0,34496.0,24.84
1243,27764.0,26346.0,27040.0,36272.0,24.86
1244,25040.0,28408.0,27344.0,39480.0,24.88
1245,22072.0,28696.0,27424.0,40752.0,24.9
1246,19560.0,28696.0,28880.0,41880.0,24.92
1247,17992.0,28248.0,29288.0,42408.0,24.94
1248,16522.0,28876.0,29976.0,42320.0,24.96
1249,15189.0,31064.0,29408.0,41860.0,24.98
1250,14465.0,33300.0,28784.0,40760.0,25.0
1251,14436.0,36200.0,28040.0,39872.0,25.02
1252,15300.0,40176.0,27024.0,39376.0,25.04
1253,16466.0,43492.0,25604.0,36228.0,25.06
1254,17281.0,46152.0,24476.0,34324.0,25.08
1255,17180.0,48112.0,25604.0,35664.0,25.1
1256,15768.0,50536.0,29964.0,41664.0,25.12
1257,13712.0,52000.0,25472.0,40676.0,25.14
1258,12086.0,53448.0,27916.0,31060.0,25.16
1259,10677.0,53680.0,24572.0,29696.0,25.18
1260,9856.0,50088.0,30300.0,32336.0,25.2
1261,11845.0,47184.0,23186.0,31624.0,25.22
1262,15920.0,45000.0,26240.0,31656.0,25.24
1263,19714.0,44952.0,28376.0,34000.0,25.26
1264,22360.0,47464.0,27664.0,33148.0,25.28
1265,22852.0,49648.0,27544.0,33456.0,25.3
1266,20504.0,50208.0,27260.0,33384.0,25.32
1267,17666.0,51832.0,27080.0,33032.0,25.34
1268,15890.0,50432.0,27284.0,33052.0,25.36
1269,16472.0,45480.0,27456.0,33236.0,25.38
1270,18612.0,40040.0,27404.0,33164.0,25.4
1271,21152.0,34944.0,27184.0,33028.0,25.42
1272,23192.0,30336.0,26928.0,32960.0,25.44
1273,24012.0,26476.0,26960.0,32764.0,25.46
1274,24064.0,23144.0,26968.0,33272.0,25.48
1275,24384.0,20320.0,26424.0,33048.0,25.5
1276,25248.0,17844.0,27040.0,33676.0,25.52
1277,26416.0,15960.0,26856.0,33448.0,25.54
1278,27848.0,15764.0,25796.0,33960.0,25.56
1279,29476.0,17292.0,23948.0,32548.0,25.58
1280,31388.0,19796.0,23792.0,33424.0,25.6
1281,33440.0,22268.0,20580.0,32872.0,25.62
1282,35172.0,24568.0,17396.0,28360.0,25.64
1283,36976.0,25752.0,20752.0,31100.0,25.66
1284,40112.0,27760.0,26316.0,36500.0,25.68
1285,43192.0,31340.0,32152.0,31776.0,25.7
1286,45656.0,35660.0,32856.0,33972.0,25.72
1287,46184.0,37228.0,34776.0,30124.0,25.74
1288,43776.0,37996.0,34048.0,28168.0,25.76
1289,41080.0,38984.0,33648.0,30000.0,25.78
1290,40032.0,38536.0,32628.0,30224.0,25.8
1291,39744.0,38348.0,31624.0,30340.0,25.82
1292,39456.0,37496.0,30860.0,31524.0,25.84
1293,38944.0,35204.0,30040.0,31848.0,25.86
1294,36668.0,31916.0,28362.0,33696.0,25.88
1295,32180.0,28804.0,27848.0,34864.0,25.9
1296,27980.0,26340.0,27258.0,34960.0,25.92
1297,24768.0,24128.0,26144.0,36808.0,25.94
1298,23260.0,22512.0,25116.0,38820.0,25.96
1299,23196.0,21796.0,24416.0,39472.0,25.98
1300,24220.0,21200.0,25476.0,39756.0,26.0
1301,26436.0,20688.0,27492.0,39944.0,26.02
1302,29632.0,19936.0,26924.0,39208.0,26.04
1303,33620.0,18056.0,26032.0,37764.0,26.06
1304,37824.0,15912.0,28360.0,39952.0,26.08
1305,41216.0,13976.0,26688.0,38640.0,26.1
1306,44096.0,12297.0,25858.0,37212.0,26.12
1307,46700.0,10884.0,30976.0,30532.0,26.14
1308,48676.0,9308.0,28300.0,31128.0,26.16
1309,49184.0,8384.0,24884.0,32532.0,26.18
1310,47776.0,7433.0,27184.0,34332.0,26.2
1311,45120.0,7164.0,26960.0,33208.0,26.22
1312,43232.0,7980.0,27408.0,33588.0,26.24
1313,43504.0,10440.0,24660.0,30408.0,26.26
1314,45272.0,13260.0,20996.0,36068.0,26.28
1315,46384.0,14692.0,23800.0,31624.0,26.3
1316,45684.0,13776.0,25936.0,33104.0,26.32
1317,43464.0,13868.0,27296.0,32968.0,26.34
1318,41644.0,15988.0,27240.0,32536.0,26.36
1319,41716.0,19236.0,26884.0,32664.0,26.38
1320,42640.0,21712.0,26604.0,33052.0,26.4
1321,42944.0,21584.0,26024.0,32684.0,26.42
1322,42792.0,18928.0,26472.0,32488.0,26.44
1323,42788.0,16152.0,28472.0,33908.0,26.46
1324,43796.0,13809.0,28098.0,34084.0,26.48
1325,45200.0,12248.0,26840.0,33376.0,26.5
1326,46384.0,11784.0,26848.0,33696.0,26.52
1327,45944.0,10240.0,26868.0,34756.0,26.54
1328,44848.0,9584.0,23400.0,33144.0,26.56
1329,45952.0,10982.0,19812.0,31592.0,26.58
1330,48624.0,12746.0,21664.0,31664.0,26.6
1331,50760.0,15068.0,22144.0,29288.0,26.62
1332,52312.0,16777.0,26392.0,28736.0,26.64
1333,53160.0,21444.0,37548.0,30272.0,26.66
1334,52896.0,27384.0,37768.0,23208.0,26.68
1335,51064.0,31984.0,31568.0,28160.0,26.7
1336,48076.0,36312.0,32312.0,27896.0,26.72
1337,45016.0,38936.0,32832.0,30060.0,26.74
1338,43088.0,39016.0,30812.0,30636.0,26.76
1339,42336.0,40560.0,29204.0,31832.0,26.78
1340,40792.0,43624.0,28924.0,34664.0,26.8
1341,38832.0,43528.0,27792.0,35816.0,26.82
1342,36768.0,37344.0,26448.0,36448.0,26.84
1343,32528.0,32312.0,26004.0,39140.0,26.86
1344,28408.0,28972.0,26528.0,41056.0,26.88
1345,25124.0,29536.0,25752.0,41048.0,26.9
1346,24324.0,32172.0,25608.0,41176.0,26.92
1347,27032.0,33756.0,27024.0,40052.0,26.94
1348,32008.0,34544.0,26160.0,39660.0,26.96
1349,36604.0,35632.0,26920.0,39784.0,26.98
1350,40312.0,37208.0,26868.0,38004.0,27.0
1351,43172.0,38736.0,27232.0,37416.0,27.02
1352,44168.0,39968.0,17570.0,39192.0,27.04
1353,42440.0,40608.0,23860.0,31080.0,27.06
1354,38524.0,40560.0,26156.0,32200.0,27.08
1355,34680.0,40168.0,24632.0,31780.0,27.1
1356,32428.0,38760.0,25028.0,31796.0,27.12
1357,32616.0,38428.0,26576.0,32440.0,27.14
1358,34472.0,38820.0,29824.0,31936.0,27.16
1359,36500.0,39272.0,26348.0,32672.0,27.18
1360,37408.0,39952.0,25076.0,31472.0,27.2
1361,36704.0,41220.0,26644.0,33008.0,27.22
1362,34632.0,42264.0,27304.0,33036.0,27.24
1363,33156.0,42240.0,27448.0,32108.0,27.26
1364,33592.0,41656.0,27148.0,33208.0,27.28
1365,34820.0,40384.0,27052.0,32984.0,27.3
1366,35360.0,37840.0,26652.0,32760.0,27.32
1367,34688.0,35080.0,26524.0,32684.0,27.34
1368,33608.0,32128.0,26728.0,32816.0,27.36
1369,33456.0,29881.0,27608.0,33552.0,27.38
1370,34548.0,29080.0,26528.0,33724.0,27.4
1371,36416.0,30036.0,26224.0,33612.0,27.42
1372,38384.0,32368.0,24876.0,32892.0,27.44
1373,39664.0,36040.0,24624.0,33452.0,27.46
1374,39592.0,40216.0,21484.0,32824.0,27.48
1375,37912.0,43432.0,20316.0,29972.0,27.5
1376,35680.0,46128.0,21920.0,29396.0,27.52
1377,34824.0,48332.0,25136.0,27228.0,27.54
1378,35556.0,50520.0,35632.0,32252.0,27.56
1379,35864.0,52288.0,31792.0,27356.0,27.58
1380,34928.0,52720.0,30212.0,29712.0,27.6
1381,33152.0,50152.0,32200.0,27904.0,27.62
1382,30660.0,47284.0,33328.0,29868.0,27.64
1383,28084.0,45948.0,32432.0,30292.0,27.66
1384,26048.0,47144.0,30664.0,31028.0,27.68
1385,25312.0,44512.0,28980.0,33432.0,27.7
1386,25300.0,38560.0,28616.0,34288.0,27.72
1387,24408.0,33400.0,27004.0,35312.0,27.74
1388,22274.0,29844.0,25988.0,37096.0,27.76
1389,19632.0,28344.0,25348.0,39496.0,27.78
1390,17496.0,27476.0,25680.0,40732.0,27.8
1391,16884.0,26140.0,25564.0,40352.0,27.82
1392,18522.0,25508.0,26320.0,39000.0,27.84
1393,21820.0,24840.0,26732.0,38784.0,27.86
1394,25552.0,23056.0,26088.0,37816.0,27.88
1395,28384.0,21096.0,25962.0,37768.0,27.9
1396,29768.0,19428.0,26720.0,38520.0,27.92
1397,30304.0,18074.0,27820.0,37208.0,27.94
1398,30416.0,17204.0,21580.0,40152.0,27.96
1399,30464.0,17432.0,28996.0,29784.0,27.98
1400,30364.0,16714.0,25992.0,32252.0,28.0
1401,29532.0,14936.0,25728.0,32412.0,28.02
1402,28656.0,13277.0,25340.0,32288.0,28.04
1403,28992.0,12320.0,29632.0,32900.0,28.06
1404,29600.0,12660.0,22104.0,34628.0,28.08
1405,29104.0,14112.0,24068.0,30376.0,28.1
1406,27832.0,15388.0,26684.0,33836.0,28.12
1407,27124.0,16704.0,27436.0,32804.0,28.14
1408,27634.0,16652.0,27656.0,32984.0,28.16
1409,28832.0,15268.0,27400.0,33268.0,28.18
1410,29960.0,13022.0,27020.0,32800.0,28.2
1411,30792.0,11236.0,27004.0,32360.0,28.22
1412,32496.0,9792.0,27256.0,33160.0,28.24
1413,35416.0,8674.0,26656.0,33140.0,28.26
1414,38448.0,7648.0,26404.0,32504.0,28.28
1415,40528.0,6829.0,27220.0,33552.0,28.3
1416,41684.0,7062.0,27556.0,34248.0,28.32
1417,42176.0,8276.0,25604.0,33200.0,28.34
1418,42212.0,9964.0,24972.0,32308.0,28.36
1419,42580.0,11530.0,25140.0,33796.0,28.38
1420,43328.0,15208.0,21836.0,33328.0,28.4
1421,44184.0,19740.0,19524.0,30428.0,28.42
1422,44800.0,22808.0,19844.0,28680.0,28.44
1423,45088.0,24620.0,26336.0,29924.0,28.46
1424,45152.0,28940.0,34748.0,31948.0,28.48
1425,45072.0,33512.0,35680.0,32408.0,28.5
1426,43168.0,37560.0,31676.0,27644.0,28.52
1427,39264.0,41116.0,32632.0,28120.0,28.54
1428,34840.0,42056.0,33496.0,30124.0,28.56
1429,31036.0,41208.0,31800.0,30684.0,28.58
1430,29348.0,40536.0,30704.0,31200.0,28.6
1431,30088.0,41332.0,30016.0,33276.0,28.62
1432,32464.0,42736.0,28604.0,34412.0,28.64
1433,34736.0,40904.0,27468.0,35928.0,28.66
1434,34232.0,39404.0,26204.0,37704.0,28.68
1435,29912.0,38272.0,26320.0,40644.0,28.7
1436,25952.0,36656.0,26192.0,39528.0,28.72
1437,23394.0,35364.0,26172.0,38376.0,28.74
1438,24232.0,32936.0,26308.0,39840.0,28.76
1439,28228.0,28636.0,26416.0,38312.0,28.78
1440,33280.0,24968.0,25340.0,37336.0,28.8
1441,37624.0,21768.0,27400.0,39488.0,28.82
1442,40344.0,18864.0,26528.0,37888.0,28.84
1443,41800.0,17544.0,26704.0,38520.0,28.86
1444,42444.0,17664.0,25652.0,32840.0,28.88
1445,42360.0,18960.0,25132.0,26416.0,28.9
1446,41856.0,21444.0,24656.0,31056.0,28.92
1447,41440.0,22788.0,25716.0,32448.0,28.94
1448,40168.0,23408.0,26600.0,33152.0,28.96
1449,38720.0,23688.0,27880.0,33464.0,28.98
1450,38864.0,23600.0,26937.0,32564.0,29.0
1451,40464.0,24916.0,26568.0,32960.0,29.02
1452,42828.0,27184.0,24492.0,33056.0,29.04
1453,44940.0,29184.0,25520.0,32552.0,29.06
1454,45648.0,30452.0,26784.0,32920.0,29.08
1455,45792.0,31504.0,27292.0,33124.0,29.1
1456,46960.0,32624.0,26992.0,33300.0,29.12
1457,48644.0,33336.0,27116.0,33408.0,29.14
1458,50624.0,32984.0,27456.0,33072.0,29.16
1459,52408.0,31560.0,27092.0,33544.0,29.18
1460,53860.0,30688.0,26468.0,33692.0,29.2
1461,55032.0,31320.0,27000.0,32916.0,29.22
1462,55896.0,33144.0,27818.0,34240.0,29.24
1463,56316.0,36976.0,27088.0,34488.0,29.26
1464,55848.0,40672.0,26048.0,33952.0,29.28
1465,54344.0,43808.0,24324.0,33180.0,29.3
1466,53424.0,46008.0,22300.0,32904.0,29.32
1467,53584.0,47568.0,18984.0,30760.0,29.34
1468,54040.0,48008.0,19880.0,30828.0,29.36
1469,55440.0,45856.0,20992.0,33496.0,29.38
1470,56840.0,44816.0,21624.0,37188.0,29.4
1471,57884.0,47500.0,27672.0,30376.0,29.42
1472,58668.0,49376.0,30380.0,27144.0,29.44
1473,58760.0,49588.0,31744.0,27844.0,29.46
1474,57480.0,49632.0,32376.0,27836.0,29.48
1475,53416.0,49500.0,34112.0,30312.0,29.5
1476,47896.0,48960.0,32208.0,30096.0,29.52
1477,43384.0,49840.0,31132.0,30904.0,29.54
1478,40504.0,50420.0,30060.0,31576.0,29.56
1479,38828.0,50400.0,28472.0,31604.0,29.58
1480,37712.0,50716.0,26820.0,32240.0,29.6
1481,36052.0,50984.0,25532.0,33976.0,29.62
1482,33092.0,51488.0,24516.0,33848.0,29.64
1483,29100.0,51560.0,23784.0,33352.0,29.66
1484,25512.0,52000.0,24176.0,33852.0,29.68
1485,22780.0,52728.0,22996.0,33152.0,29.7
1486,21368.0,54048.0,22028.0,32984.0,29.72
1487,21300.0,55472.0,21712.0,33448.0,29.74
1488,22764.0,56704.0,21600.0,34832.0,29.76
1489,24624.0,57656.0,21504.0,35912.0,29.78
1490,25764.0,57632.0,21660.0,36660.0,29.8
1491,26504.0,56168.0,22848.0,40680.0,29.82
1492,27184.0,53836.0,26744.0,44580.0,29.84
1493,27468.0,51548.0,27200.0,39952.0,29.86
1494,27392.0,51200.0,28564.0,40864.0,29.88
1495,26536.0,52732.0,25544.0,27008.0,29.9
1496,24752.0,54808.0,28116.0,29592.0,29.92
1497,21668.0,56080.0,21089.0,44672.0,29.94
1498,18968.0,51952.0,27836.0,28844.0,29.96
1499,17756.0,44752.0,27304.0,33048.0,29.98
1500,20164.0,39896.0,27252.0,33564.0,30.0
1501,23360.0,40832.0,27488.0,33644.0,30.02
1502,25002.0,44320.0,27316.0,32728.0,30.04
1503,25948.0,45904.0,27452.0,32924.0,30.06
1504,27072.0,44516.0,27400.0,32972.0,30.08
1505,28924.0,41548.0,27580.0,33112.0,30.1
1506,31396.0,39712.0,27444.0,32568.0,30.12
1507,34000.0,38684.0,27672.0,32904.0,30.14
1508,36256.0,39224.0,27528.0,33064.0,30.16
1509,37832.0,41104.0,27560.0,33064.0,30.18
1510,39200.0,44668.0,27248.0,32892.0,30.2
1511,40288.0,47560.0,27380.0,32928.0,30.22
1512,40148.0,49944.0,27444.0,32960.0,30.24
1513,39312.0,52140.0,26856.0,33060.0,30.26
1514,38568.0,53944.0,27432.0,33216.0,30.28
1515,37580.0,55248.0,27168.0,33232.0,30.3
1516,36812.0,56216.0,27440.0,33436.0,30.32
1517,36320.0,57088.0,27268.0,33240.0,30.34
1518,35732.0,58024.0,27020.0,33504.0,30.36
1519,35048.0,58644.0,26222.0,33316.0,30.38
1520,33676.0,58512.0,25644.0,33144.0,30.4
1521,31104.0,57104.0,26292.0,32976.0,30.42
1522,28352.0,54552.0,24616.0,33152.0,30.44
1523,27016.0,51728.0,24120.0,31988.0,30.46
1524,27528.0,49304.0,23330.0,31072.0,30.48
1525,29380.0,46152.0,22732.0,30120.0,30.5
1526,32380.0,41968.0,20736.0,33640.0,30.52
1527,36752.0,39992.0,23680.0,35720.0,30.54
1528,40456.0,43328.0,23612.0,34624.0,30.56
1529,42460.0,44012.0,25136.0,27780.0,30.58
1530,42208.0,40392.0,29840.0,34908.0,30.6
1531,41044.0,35688.0,30020.0,28328.0,30.62
1532,41408.0,32308.0,31244.0,30088.0,30.64
1533,42344.0,30400.0,32008.0,31640.0,30.66
1534,42476.0,28168.0,31368.0,32324.0,30.68
1535,41776.0,24632.0,30192.0,31976.0,30.7
1536,40896.0,21592.0,29376.0,32712.0,30.72
1537,40032.0,18888.0,29536.0,35184.0,30.74
1538,39220.0,16596.0,28428.0,35336.0,30.76
1539,38500.0,14730.0,27756.0,35872.0,30.78
1540,37688.0,13676.0,27440.0,39136.0,30.8
1541,36496.0,13196.0,27448.0,39512.0,30.82
1542,34496.0,14062.0,28652.0,42488.0,30.84
1543,31980.0,14560.0,31984.0,39592.0,30.86
1544,29712.0,13924.0,27648.0,38768.0,30.88
1545,28300.0,13902.0,28624.0,37732.0,30.9
1546,27676.0,15664.0,29864.0,37124.0,30.92
1547,27332.0,16864.0,28532.0,36100.0,30.94
1548,26780.0,16792.0,27556.0,37608.0,30.96
1549,26524.0,16928.0,27888.0,38384.0,30.98
1550,27304.0,17072.0,27300.0,37216.0,31.0
1551,28692.0,17070.0,27516.0,37088.0,31.02
1552,29820.0,15924.0,26072.0,36288.0,31.04
1553,30116.0,14488.0,27172.0,35636.0,31.06
1554,31064.0,13556.0,20573.0,46744.0,31.08
1555,32172.0,13666.0,25616.0,25276.0,31.1
1556,32048.0,12556.0,26330.0,30552.0,31.12
1557,30084.0,10949.0,26880.0,33136.0,31.14
1558,27716.0,10168.0,25500.0,30848.0,31.16
1559,27328.0,11760.0,17208.0,38160.0,31.18
1560,29268.0,14020.0,25168.0,27628.0,31.2
1561,31400.0,13456.0,27640.0,33360.0,31.22
1562,32360.0,13381.0,27336.0,32452.0,31.24
1563,31468.0,15849.0,27664.0,33128.0,31.26
1564,30100.0,18564.0,27192.0,33436.0,31.28
1565,28380.0,20568.0,27144.0,32896.0,31.3
1566,26314.0,21948.0,27064.0,32916.0,31.32
1567,24612.0,20864.0,27220.0,33376.0,31.34
1568,23968.0,17824.0,26700.0,33056.0,31.36
1569,24592.0,15208.0,27144.0,32432.0,31.38
1570,25476.0,13744.0,27732.0,33968.0,31.4
1571,26152.0,12648.0,28312.0,34280.0,31.42
1572,26712.0,10957.0,25952.0,33524.0,31.44
1573,26768.0,9772.0,25460.0,33312.0,31.46
1574,26404.0,8440.0,24576.0,33832.0,31.48
1575,26212.0,7577.0,20972.0,32576.0,31.5
1576,27312.0,7644.0,18816.0,30432.0,31.52
1577,30028.0,8836.0,20508.0,27816.0,31.54
