INDEX,RESP_THORAX,RESP_ABDOMEN,ACC_VERTICAL,ACC_HORIZONTAL,TIME
1065,26604.0,5416.0,27328.0,32636.0,21.3
1066,27256.0,4895.0,27348.0,32608.0,21.32
1067,27420.0,4240.0,27336.0,32640.0,21.34
1068,27460.0,4088.0,27336.0,32640.0,21.36
1069,27604.0,3966.0,27332.0,32640.0,21.38
1070,27760.0,3458.0,27356.0,32628.0,21.4
1071,28032.0,3042.0,27320.0,32640.0,21.42
1072,28546.0,2709.0,27338.0,32628.0,21.44
1073,28960.0,2311.0,27344.0,32640.0,21.46
1074,29348.0,1890.0,27340.0,32640.0,21.48
1075,29800.0,1842.0,27344.0,32644.0,21.5
1076,30368.0,1656.0,27352.0,32624.0,21.52
1077,31020.0,1417.0,27340.0,32628.0,21.54
1078,31664.0,1287.0,27348.0,32624.0,21.56
1079,32132.0,1167.0,27328.0,32620.0,21.58
1080,32436.0,1075.0,27336.0,32624.0,21.6
1081,32488.0,925.0,27344.0,32620.0,21.62
1082,32440.0,942.0,27348.0,32616.0,21.64
1083,31776.0,716.0,27332.0,32632.0,21.66
1084,31588.0,644.0,27336.0,32636.0,21.68
1085,31410.0,728.0,27328.0,32640.0,21.7
1086,30888.0,649.0,27352.0,32640.0,21.72
1087,30224.0,507.0,27352.0,32632.0,21.74
1088,29740.0,548.0,27352.0,32624.0,21.76
1089,29380.0,382.0,27336.0,32620.0,21.78
1090,29084.0,335.0,27336.0,32624.0,21.8
1091,28840.0,360.0,27340.0,32624.0,21.82
1092,28708.0,307.0,27344.0,32620.0,21.84
1093,28576.0,229.0,27332.0,32624.0,21.86
1094,28648.0,253.0,27324.0,32624.0,21.88
1095,28968.0,185.0,27336.0,32624.0,21.9
1096,29624.0,160.0,27332.0,32632.0,21.92
1097,30512.0,146.0,27344.0,32620.0,21.94
1098,31380.0,196.0,27352.0,32620.0,21.96
1099,32068.0,536.0,27336.0,32612.0,21.98
1100,32564.0,876.0,27348.0,32624.0,22.0
1101,32960.0,1463.0,27328.0,32632.0,22.02
1102,33144.0,1957.0,27340.0,32632.0,22.04
1103,32968.0,2496.0,27348.0,32608.0,22.06
1104,33504.0,3182.0,27328.0,32632.0,22.08
1105,33944.0,4014.0,27320.0,32632.0,22.1
1106,33984.0,4928.0,27340.0,32628.0,22.12
1107,34040.0,5852.0,27340.0,32628.0,22.14
1108,34136.0,6728.0,27340.0,32624.0,22.16
1109,34144.0,7846.0,27344.0,32632.0,22.18
1110,34112.0,8956.0,27352.0,32628.0,22.2
1111,33980.0,10472.0,27344.0,32640.0,22.22
1112,33756.0,12096.0,27356.0,32616.0,22.24
1113,33480.0,14236.0,27360.0,32612.0,22.26
1114,33344.0,17060.0,27344.0,32640.0,22.28
1115,33376.0,20298.0,27344.0,32628.0,22.3
1116,33584.0,23692.0,27352.0,32628.0,22.32
1117,33816.0,26504.0,27344.0,32636.0,22.34
1118,33828.0,28752.0,27356.0,32632.0,22.36
1119,33604.0,30784.0,27372.0,32624.0,22.38
1120,33328.0,32344.0,27354.0,32620.0,22.4
1121,33088.0,33660.0,27352.0,32632.0,22.42
1122,32168.0,34048.0,27352.0,32636.0,22.44
1123,31344.0,34344.0,27352.0,32644.0,22.46
1124,31000.0,34536.0,27360.0,32620.0,22.48
1125,30608.0,34384.0,27352.0,32636.0,22.5
1126,30044.0,34280.0,27352.0,32612.0,22.52
1127,29860.0,33732.0,27380.0,32624.0,22.54
1128,29808.0,33032.0,27360.0,32628.0,22.56
1129,29664.0,32396.0,27364.0,32624.0,22.58
1130,29520.0,31784.0,27348.0,32644.0,22.6
1131,29456.0,31616.0,27356.0,32616.0,22.62
1132,29608.0,31572.0,27356.0,32624.0,22.64
1133,29856.0,31332.0,27356.0,32636.0,22.66
1134,30056.0,31056.0,27356.0,32624.0,22.68
1135,30268.0,30428.0,27348.0,32640.0,22.7
1136,30620.0,29656.0,27352.0,32620.0,22.72
1137,31008.0,28972.0,27360.0,32624.0,22.74
1138,31264.0,28276.0,27348.0,32624.0,22.76
1139,31352.0,27520.0,27364.0,32612.0,22.78
1140,31248.0,26628.0,27340.0,32632.0,22.8
1141,31168.0,25624.0,27356.0,32636.0,22.82
1142,30832.0,24416.0,27344.0,32624.0,22.84
1143,31064.0,23464.0,27348.0,32632.0,22.86
1144,31568.0,22664.0,27360.0,32632.0,22.88
1145,32052.0,21960.0,27352.0,32636.0,22.9
1146,32648.0,21596.0,27352.0,32644.0,22.92
1147,33384.0,21384.0,27336.0,32642.0,22.94
1148,34072.0,21312.0,27348.0,32632.0,22.96
1149,34752.0,21324.0,27340.0,32632.0,22.98
1150,35476.0,21460.0,27344.0,32632.0,23.0
1151,36228.0,22104.0,27352.0,32632.0,23.02
1152,36832.0,23410.0,27360.0,32612.0,23.04
1153,37204.0,25528.0,27352.0,32624.0,23.06
1154,37312.0,28128.0,27344.0,32628.0,23.08
1155,37256.0,31188.0,27352.0,32644.0,23.1
1156,37056.0,34248.0,27352.0,32616.0,23.12
1157,36616.0,37200.0,27368.0,32632.0,23.14
1158,35872.0,39964.0,27380.0,32624.0,23.16
1159,34880.0,43016.0,27352.0,32648.0,23.18
1160,33604.0,45772.0,27352.0,32644.0,23.2
1161,32064.0,48240.0,27368.0,32632.0,23.22
1162,30272.0,50220.0,27368.0,32648.0,23.24
1163,29156.0,51976.0,27368.0,32636.0,23.26
1164,28004.0,53808.0,27360.0,32640.0,23.28
1165,26528.0,55200.0,27360.0,32636.0,23.3
1166,25304.0,56444.0,27364.0,32648.0,23.32
1167,24224.0,57464.0,27364.0,32640.0,23.34
1168,23228.0,58320.0,27384.0,32624.0,23.36
1169,22344.0,58928.0,27370.0,32624.0,23.38
1170,21620.0,59584.0,27368.0,32624.0,23.4
1171,21176.0,60376.0,27373.0,32628.0,23.42
1172,20840.0,61040.0,27376.0,32616.0,23.44
1173,20516.0,61448.0,27380.0,32636.0,23.46
1174,20280.0,62040.0,27380.0,32640.0,23.48
1175,20244.0,62472.0,27376.0,32616.0,23.5
1176,20308.0,62808.0,27356.0,32640.0,23.52
1177,20368.0,63256.0,27372.0,32624.0,23.54
1178,20300.0,63464.0,27376.0,32628.0,23.56
1179,20020.0,63628.0,27372.0,32640.0,23.58
1180,19512.0,64016.0,27369.0,32632.0,23.6
1181,18656.0,64256.0,27380.0,32644.0,23.62
1182,17808.0,64416.0,27368.0,32640.0,23.64
1183,17504.0,64360.0,27372.0,32628.0,23.66
1184,17040.0,64608.0,27380.0,32632.0,23.68
1185,16424.0,64568.0,27376.0,32616.0,23.7
1186,15976.0,64688.0,27392.0,32628.0,23.72
1187,15410.0,64704.0,27364.0,32632.0,23.74
1188,14860.0,64328.0,27368.0,32620.0,23.76
1189,14444.0,63960.0,27372.0,32608.0,23.78
1190,14186.0,63680.0,27352.0,32640.0,23.8
1191,14176.0,63568.0,27384.0,32640.0,23.82
1192,14240.0,63632.0,27360.0,32628.0,23.84
1193,14332.0,63728.0,27360.0,32636.0,23.86
1194,14658.0,63920.0,27372.0,32636.0,23.88
1195,15188.0,63968.0,27360.0,32620.0,23.9
1196,15748.0,64096.0,27368.0,32628.0,23.92
1197,16192.0,64264.0,27384.0,32640.0,23.94
1198,16440.0,64572.0,27364.0,32624.0,23.96
1199,16504.0,64632.0,27368.0,32632.0,23.98
1200,16384.0,64784.0,27376.0,32624.0,24.0
1201,15716.0,64896.0,27364.0,32636.0,24.02
1202,15368.0,64912.0,27364.0,32620.0,24.04
1203,15568.0,64620.0,27372.0,32636.0,24.06
1204,15616.0,64472.0,27388.0,32624.0,24.08
1205,15605.0,64624.0,27368.0,32640.0,24.1
1206,15540.0,64696.0,27376.0,32632.0,24.12
1207,15436.0,64608.0,27376.0,32616.0,24.14
1208,15496.0,63752.0,27368.0,32620.0,24.16
1209,15712.0,63064.0,27384.0,32620.0,24.18
1210,16056.0,62376.0,27376.0,32612.0,24.2
1211,16433.0,61576.0,27376.0,32636.0,24.22
1212,16764.0,60828.0,27364.0,32640.0,24.24
1213,17096.0,59752.0,27372.0,32648.0,24.26
1214,17656.0,58272.0,27369.0,32620.0,24.28
1215,18440.0,56056.0,27376.0,32620.0,24.3
1216,19150.0,52960.0,27368.0,32626.0,24.32
1217,19556.0,48792.0,27360.0,32620.0,24.34
1218,19400.0,43696.0,27376.0,32624.0,24.36
1219,18628.0,38364.0,27368.0,32624.0,24.38
1220,17474.0,33592.0,27360.0,32632.0,24.4
1221,15884.0,29528.0,27346.0,32628.0,24.42
1222,14768.0,25852.0,27348.0,32624.0,24.44
1223,14564.0,23196.0,27338.0,32632.0,24.46
1224,14400.0,20264.0,27376.0,32616.0,24.48
1225,14296.0,18088.0,27338.0,32652.0,24.5
1226,14420.0,16372.0,27344.0,32636.0,24.52
1227,14508.0,14570.0,27336.0,32624.0,24.54
1228,14780.0,12780.0,27360.0,32616.0,24.56
1229,15396.0,11208.0,27344.0,32632.0,24.58
1230,16256.0,9890.0,27336.0,32648.0,24.6
1231,17096.0,8792.0,27360.0,32616.0,24.62
1232,17840.0,7717.0,27344.0,32636.0,24.64
1233,18588.0,6704.0,27344.0,32640.0,24.66
1234,19452.0,5984.0,27344.0,32636.0,24.68
1235,20308.0,5293.0,27344.0,32628.0,24.7
1236,20960.0,4667.0,27348.0,32628.0,24.72
1237,21352.0,4092.0,27344.0,32632.0,24.74
1238,21504.0,3483.0,27332.0,32632.0,24.76
1239,21672.0,3252.0,27340.0,32632.0,24.78
1240,21456.0,2732.0,27352.0,32628.0,24.8
1241,21264.0,2506.0,27356.0,32620.0,24.82
1242,21304.0,2234.0,27340.0,32632.0,24.84
1243,21466.0,1946.0,27348.0,32624.0,24.86
1244,21240.0,1792.0,27336.0,32616.0,24.88
1245,21000.0,1624.0,27352.0,32640.0,24.9
1246,20920.0,1425.0,27336.0,32640.0,24.92
1247,20968.0,1139.0,27356.0,32616.0,24.94
1248,21140.0,1005.0,27328.0,32632.0,24.96
1249,21484.0,877.0,27336.0,32640.0,24.98
1250,21568.0,831.0,27348.0,32636.0,25.0
1251,21588.0,782.0,27336.0,32640.0,25.02
1252,21736.0,774.0,27336.0,32648.0,25.04
1253,22080.0,718.0,27330.0,32640.0,25.06
1254,22636.0,643.0,27336.0,32628.0,25.08
1255,23168.0,605.0,27340.0,32624.0,25.1
1256,23546.0,522.0,27328.0,32656.0,25.12
1257,23760.0,475.0,27336.0,32620.0,25.14
1258,23834.0,487.0,27344.0,32612.0,25.16
1259,23984.0,579.0,27336.0,32624.0,25.18
1260,23684.0,661.0,27344.0,32608.0,25.2
1261,23684.0,693.0,27328.0,32644.0,25.22
1262,23764.0,624.0,27340.0,32640.0,25.24
1263,23680.0,613.0,27336.0,32636.0,25.26
1264,23560.0,693.0,27341.0,32632.0,25.28
1265,23608.0,889.0,27352.0,32628.0,25.3
1266,23712.0,1051.0,27336.0,32648.0,25.32
1267,23852.0,1057.0,27340.0,32640.0,25.34
1268,24068.0,835.0,27328.0,32632.0,25.36
1269,24352.0,711.0,27356.0,32616.0,25.38
1270,24660.0,782.0,27336.0,32636.0,25.4
1271,25220.0,1238.0,27354.0,32608.0,25.42
1272,26136.0,1973.0,27336.0,32632.0,25.44
1273,27484.0,2885.0,27348.0,32632.0,25.46
1274,29132.0,4705.0,27348.0,32620.0,25.48
1275,30780.0,6205.0,27352.0,32624.0,25.5
1276,32160.0,8510.0,27344.0,32628.0,25.52
1277,33288.0,11660.0,27344.0,32648.0,25.54
1278,34088.0,16220.0,27352.0,32636.0,25.56
1279,34768.0,21752.0,27360.0,32624.0,25.58
1280,34865.0,27188.0,27340.0,32644.0,25.6
1281,35212.0,31632.0,27368.0,32632.0,25.62
1282,35368.0,35840.0,27344.0,32640.0,25.64
1283,34648.0,39496.0,27376.0,32624.0,25.66
1284,33676.0,42760.0,27368.0,32640.0,25.68
1285,32840.0,45464.0,27360.0,32632.0,25.7
1286,32032.0,47916.0,27360.0,32620.0,25.72
1287,31216.0,49648.0,27368.0,32636.0,25.74
1288,30464.0,51820.0,27384.0,32632.0,25.76
1289,29764.0,53488.0,27376.0,32632.0,25.78
1290,29080.0,55016.0,27360.0,32624.0,25.8
1291,28424.0,56192.0,27356.0,32648.0,25.82
1292,27852.0,57384.0,27376.0,32636.0,25.84
1293,27508.0,58384.0,27372.0,32652.0,25.86
1294,27336.0,59024.0,27372.0,32636.0,25.88
1295,27224.0,59560.0,27376.0,32624.0,25.9
1296,27016.0,59896.0,27372.0,32624.0,25.92
1297,26560.0,60320.0,27364.0,32636.0,25.94
1298,25908.0,60728.0,27360.0,32644.0,25.96
1299,25128.0,61320.0,27368.0,32636.0,25.98
1300,24032.0,61320.0,27368.0,32640.0,26.0
1301,22848.0,62368.0,27368.0,32644.0,26.02
1302,22288.0,62628.0,27360.0,32640.0,26.04
1303,21560.0,62844.0,27368.0,32652.0,26.06
1304,20644.0,63024.0,27380.0,32620.0,26.08
1305,19860.0,63464.0,27376.0,32652.0,26.1
1306,18856.0,63600.0,27372.0,32624.0,26.12
1307,17800.0,63296.0,27372.0,32632.0,26.14
1308,16898.0,62832.0,27368.0,32600.0,26.16
1309,16140.0,62512.0,27384.0,32620.0,26.18
1310,15646.0,62256.0,27364.0,32640.0,26.2
1311,15272.0,62280.0,27380.0,32644.0,26.22
1312,14884.0,62416.0,27376.0,32632.0,26.24
1313,14692.0,62640.0,27368.0,32640.0,26.26
1314,14772.0,62784.0,27376.0,32632.0,26.28
1315,15122.0,62664.0,27372.0,32648.0,26.3
1316,15580.0,62568.0,27380.0,32628.0,26.32
1317,15944.0,62304.0,27372.0,32628.0,26.34
1318,16020.0,62036.0,27378.0,32632.0,26.36
1319,15972.0,62152.0,27368.0,32616.0,26.38
1320,15788.0,62152.0,27376.0,32624.0,26.4
1321,15328.0,61816.0,27372.0,32612.0,26.42
1322,15616.0,61624.0,27380.0,32640.0,26.44
1323,16317.0,61504.0,27356.0,32640.0,26.46
1324,16696.0,60592.0,27372.0,32624.0,26.48
1325,17181.0,60344.0,27368.0,32640.0,26.5
1326,17544.0,60640.0,27376.0,32616.0,26.52
1327,17984.0,60580.0,27360.0,32636.0,26.54
1328,18576.0,60320.0,27364.0,32624.0,26.56
1329,19386.0,61048.0,27368.0,32620.0,26.58
1330,20440.0,61816.0,27368.0,32640.0,26.6
1331,21904.0,62136.0,27356.0,32632.0,26.62
1332,23424.0,61664.0,27388.0,32600.0,26.64
1333,24824.0,61136.0,27368.0,32616.0,26.66
1334,26320.0,60864.0,27364.0,32608.0,26.68
1335,28056.0,60952.0,27384.0,32608.0,26.7
1336,29912.0,61140.0,27368.0,32632.0,26.72
1337,31760.0,61968.0,27364.0,32624.0,26.74
1338,33292.0,62048.0,27392.0,32604.0,26.76
1339,34504.0,61936.0,27380.0,32616.0,26.78
1340,35512.0,62176.0,27372.0,32628.0,26.8
1341,35928.0,62428.0,27376.0,32636.0,26.82
1342,36408.0,62552.0,27368.0,32616.0,26.84
1343,37256.0,62448.0,27380.0,32624.0,26.86
1344,37652.0,62128.0,27368.0,32628.0,26.88
1345,37856.0,62056.0,27384.0,32616.0,26.9
1346,37932.0,62264.0,27368.0,32648.0,26.92
1347,38028.0,62784.0,27384.0,32632.0,26.94
1348,38304.0,62496.0,27372.0,32612.0,26.96
1349,38764.0,61872.0,27364.0,32632.0,26.98
1350,39296.0,60720.0,27360.0,32640.0,27.0
1351,39764.0,60224.0,27368.0,32632.0,27.02
1352,40112.0,58968.0,27368.0,32644.0,27.04
1353,40288.0,56920.0,27372.0,32632.0,27.06
1354,40752.0,54184.0,27368.0,32628.0,27.08
1355,41328.0,50120.0,27360.0,32624.0,27.1
1356,41480.0,45824.0,27364.0,32624.0,27.12
1357,41320.0,42968.0,27360.0,32616.0,27.14
1358,41288.0,40568.0,27360.0,32640.0,27.16
1359,41288.0,37924.0,27364.0,32632.0,27.18
1360,41216.0,34964.0,27360.0,32624.0,27.2
1361,40468.0,31816.0,27368.0,32624.0,27.22
1362,39460.0,29504.0,27372.0,32600.0,27.24
1363,39376.0,27476.0,27352.0,32620.0,27.26
1364,40072.0,25464.0,27368.0,32616.0,27.28
1365,39968.0,22768.0,27352.0,32624.0,27.3
1366,39240.0,20024.0,27336.0,32632.0,27.32
1367,38168.0,17820.0,27344.0,32612.0,27.34
1368,37188.0,15738.0,27352.0,32608.0,27.36
1369,36888.0,13932.0,27364.0,32608.0,27.38
1370,37396.0,12140.0,27352.0,32616.0,27.4
1371,38136.0,10642.0,27352.0,32628.0,27.42
1372,38416.0,9610.0,27352.0,32628.0,27.44
1373,38312.0,8412.0,27340.0,32632.0,27.46
1374,38056.0,7428.0,27352.0,32616.0,27.48
1375,37928.0,6353.0,27348.0,32612.0,27.5
1376,37864.0,5640.0,27352.0,32608.0,27.52
1377,37728.0,5060.0,27344.0,32616.0,27.54
1378,37296.0,4274.0,27348.0,32624.0,27.56
1379,36332.0,3928.0,27356.0,32624.0,27.58
1380,34792.0,3477.0,27344.0,32632.0,27.6
1381,32928.0,2848.0,27344.0,32632.0,27.62
1382,30776.0,2758.0,27336.0,32624.0,27.64
1383,29620.0,2524.0,27332.0,32616.0,27.66
1384,28692.0,2139.0,27352.0,32624.0,27.68
1385,27464.0,2095.0,27340.0,32620.0,27.7
1386,26144.0,2043.0,27340.0,32624.0,27.72
1387,25240.0,2369.0,27356.0,32624.0,27.74
1388,24344.0,2243.0,27348.0,32616.0,27.76
1389,23512.0,2064.0,27352.0,32624.0,27.78
1390,23000.0,1655.0,27324.0,32640.0,27.8
1391,22620.0,1496.0,27344.0,32632.0,27.82
1392,21876.0,1229.0,27360.0,32604.0,27.84
1393,21200.0,1602.0,27332.0,32636.0,27.86
1394,20964.0,1984.0,27348.0,32620.0,27.88
1395,21172.0,1837.0,27352.0,32624.0,27.9
1396,21440.0,1453.0,27336.0,32620.0,27.92
1397,21400.0,1232.0,27356.0,32596.0,27.94
1398,21096.0,1134.0,27352.0,32620.0,27.96
1399,20688.0,1400.0,27336.0,32628.0,27.98
1400,20380.0,1827.0,27360.0,32612.0,28.0
1401,20232.0,2626.0,27344.0,32612.0,28.02
1402,19912.0,3237.0,27332.0,32624.0,28.04
1403,19500.0,3544.0,27328.0,32632.0,28.06
1404,19244.0,3966.0,27344.0,32628.0,28.08
1405,18928.0,4265.0,27348.0,32624.0,28.1
1406,18356.0,4370.0,27328.0,32624.0,28.12
1407,17960.0,4470.0,27356.0,32608.0,28.14
1408,17768.0,4578.0,27344.0,32624.0,28.16
1409,17642.0,4486.0,27337.0,32616.0,28.18
1410,17516.0,3578.0,27344.0,32628.0,28.2
1411,17436.0,3040.0,27336.0,32612.0,28.22
1412,17352.0,2526.0,27344.0,32624.0,28.24
1413,17256.0,2335.0,27328.0,32616.0,28.26
1414,17364.0,2205.0,27336.0,32608.0,28.28
1415,17728.0,2161.0,27348.0,32608.0,28.3
1416,18248.0,2643.0,27320.0,32632.0,28.32
1417,18832.0,3366.0,27336.0,32620.0,28.34
1418,19412.0,4311.0,27344.0,32612.0,28.36
1419,19952.0,5032.0,27356.0,32616.0,28.38
1420,20464.0,6176.0,27344.0,32624.0,28.4
1421,20960.0,8232.0,27345.0,32616.0,28.42
1422,21552.0,10948.0,27356.0,32624.0,28.44
1423,22328.0,15074.0,27344.0,32624.0,28.46
1424,23156.0,20308.0,27336.0,32620.0,28.48
1425,24704.0,25368.0,27360.0,32608.0,28.5
1426,26184.0,29628.0,27364.0,32624.0,28.52
1427,27136.0,33156.0,27356.0,32640.0,28.54
1428,28084.0,36776.0,27364.0,32624.0,28.56
1429,29032.0,40256.0,27348.0,32632.0,28.58
1430,29836.0,43200.0,27360.0,32616.0,28.6
1431,30480.0,46160.0,27360.0,32628.0,28.62
1432,31036.0,48512.0,27352.0,32632.0,28.64
1433,31444.0,50508.0,27360.0,32620.0,28.66
1434,31568.0,52328.0,27372.0,32640.0,28.68
1435,31480.0,53936.0,27380.0,32616.0,28.7
1436,31300.0,55352.0,27376.0,32624.0,28.72
1437,31152.0,56568.0,27376.0,32608.0,28.74
1438,31072.0,57624.0,27364.0,32632.0,28.76
1439,30976.0,58432.0,27364.0,32624.0,28.78
1440,30852.0,59048.0,27368.0,32624.0,28.8
1441,30660.0,59768.0,27356.0,32632.0,28.82
1442,30372.0,60512.0,27368.0,32624.0,28.84
1443,30112.0,61120.0,27356.0,32632.0,28.86
1444,29836.0,61616.0,27392.0,32616.0,28.88
1445,28860.0,62168.0,27368.0,32644.0,28.9
1446,28252.0,62520.0,27380.0,32624.0,28.92
1447,27872.0,62800.0,27364.0,32624.0,28.94
1448,26816.0,63136.0,27368.0,32624.0,28.96
1449,25780.0,63432.0,27376.0,32624.0,28.98
1450,25024.0,63708.0,27376.0,32628.0,29.0
1451,24216.0,63792.0,27368.0,32628.0,29.02
1452,23580.0,63520.0,27364.0,32628.0,29.04
1453,23120.0,63304.0,27384.0,32628.0,29.06
1454,22832.0,63224.0,27352.0,32632.0,29.08
1455,22688.0,63216.0,27376.0,32620.0,29.1
1456,22456.0,63440.0,27392.0,32632.0,29.12
1457,22192.0,63680.0,27384.0,32620.0,29.14
1458,22064.0,63920.0,27364.0,32632.0,29.16
1459,22132.0,63736.0,27384.0,32616.0,29.18
1460,22240.0,63296.0,27384.0,32616.0,29.2
1461,22296.0,62712.0,27368.0,32616.0,29.22
1462,22120.0,62420.0,27368.0,32632.0,29.24
1463,21768.0,62196.0,27376.0,32632.0,29.26
1464,21320.0,62120.0,27364.0,32620.0,29.28
1465,20808.0,62300.0,27372.0,32640.0,29.3
1466,19800.0,62436.0,27364.0,32636.0,29.32
1467,18972.0,62968.0,27372.0,32624.0,29.34
1468,18896.0,63448.0,27360.0,32624.0,29.36
1469,18544.0,63608.0,27348.0,32636.0,29.38
1470,18066.0,63616.0,27376.0,32632.0,29.4
1471,17712.0,64016.0,27384.0,32616.0,29.42
1472,17240.0,64008.0,27384.0,32617.0,29.44
1473,16904.0,63624.0,27380.0,32616.0,29.46
1474,16688.0,63360.0,27370.0,32612.0,29.48
1475,16584.0,63432.0,27384.0,32620.0,29.5
1476,16724.0,63212.0,27368.0,32636.0,29.52
1477,16925.0,63096.0,27368.0,32632.0,29.54
1478,17304.0,63368.0,27372.0,32632.0,29.56
1479,18004.0,63680.0,27384.0,32632.0,29.58
1480,18920.0,64048.0,27372.0,32624.0,29.6
1481,19876.0,64304.0,27376.0,32624.0,29.62
1482,20704.0,64456.0,27384.0,32628.0,29.64
1483,21280.0,64392.0,27380.0,32636.0,29.66
1484,21644.0,64608.0,27364.0,32632.0,29.68
1485,21812.0,64728.0,27380.0,32628.0,29.7
1486,21904.0,64848.0,27364.0,32624.0,29.72
1487,21456.0,64776.0,27376.0,32624.0,29.74
1488,20865.0,64848.0,27368.0,32636.0,29.76
1489,21056.0,64672.0,27376.0,32640.0,29.78
1490,21460.0,64176.0,27360.0,32636.0,29.8
1491,21388.0,62880.0,27356.0,32640.0,29.82
1492,21124.0,62080.0,27368.0,32628.0,29.84
1493,20744.0,60824.0,27364.0,32624.0,29.86
1494,20572.0,59464.0,27372.0,32620.0,29.88
1495,20544.0,56952.0,27368.0,32616.0,29.9
1496,20624.0,54256.0,27360.0,32616.0,29.92
1497,20560.0,50480.0,27376.0,32620.0,29.94
1498,20140.0,45728.0,27364.0,32632.0,29.96
1499,19249.0,40944.0,27356.0,32624.0,29.98
1500,18288.0,36544.0,27368.0,32620.0,30.0
1501,17636.0,32456.0,27356.0,32620.0,30.02
1502,17388.0,28760.0,27344.0,32620.0,30.04
1503,17320.0,25720.0,27348.0,32632.0,30.06
1504,17344.0,22844.0,27348.0,32636.0,30.08
1505,17257.0,20227.0,27348.0,32636.0,30.1
1506,16984.0,17784.0,27344.0,32624.0,30.12
1507,16840.0,15845.0,27352.0,32624.0,30.14
1508,16604.0,13956.0,27356.0,32632.0,30.16
1509,16200.0,12316.0,27344.0,32634.0,30.18
1510,16510.0,10844.0,27336.0,32640.0,30.2
1511,17488.0,9848.0,27340.0,32632.0,30.22
1512,17856.0,8538.0,27344.0,32624.0,30.24
1513,17960.0,7762.0,27356.0,32624.0,30.26
1514,18234.0,7108.0,27360.0,32624.0,30.28
1515,18512.0,6380.0,27336.0,32620.0,30.3
1516,18888.0,5571.0,27348.0,32628.0,30.32
1517,19528.0,4948.0,27360.0,32624.0,30.34
1518,20396.0,4353.0,27360.0,32616.0,30.36
1519,21104.0,3889.0,27352.0,32624.0,30.38
1520,21729.0,3436.0,27352.0,32620.0,30.4
1521,22368.0,3092.0,27336.0,32620.0,30.42
1522,23112.0,2569.0,27336.0,32620.0,30.44
1523,23960.0,2360.0,27328.0,32624.0,30.46
1524,24792.0,2116.0,27344.0,32620.0,30.48
1525,25492.0,1969.0,27352.0,32624.0,30.5
1526,25968.0,1785.0,27352.0,32616.0,30.52
1527,26176.0,1525.0,27328.0,32644.0,30.54
1528,26244.0,1444.0,27336.0,32620.0,30.56
1529,25980.0,1162.0,27344.0,32636.0,30.58
1530,25600.0,1019.0,27336.0,32624.0,30.6
1531,25784.0,1133.0,27336.0,32636.0,30.62
1532,26000.0,1118.0,27352.0,32616.0,30.64
1533,25748.0,954.0,27340.0,32616.0,30.66
1534,25396.0,1013.0,27352.0,32624.0,30.68
1535,25176.0,1185.0,27356.0,32612.0,30.7
1536,25048.0,1237.0,27328.0,32632.0,30.72
1537,24924.0,892.0,27332.0,32624.0,30.74
1538,24932.0,840.0,27340.0,32628.0,30.76
1539,24924.0,716.0,27344.0,32632.0,30.78
1540,24800.0,715.0,27344.0,32620.0,30.8
1541,24712.0,743.0,27328.0,32628.0,30.82
1542,24760.0,555.0,27328.0,32636.0,30.84
1543,24992.0,480.0,27336.0,32616.0,30.86
1544,25392.0,436.0,27360.0,32612.0,30.88
1545,25744.0,377.0,27336.0,32644.0,30.9
1546,25988.0,365.0,27320.0,32616.0,30.92
1547,26132.0,354.0,27328.0,32632.0,30.94
1548,26152.0,297.0,27336.0,32632.0,30.96
1549,26104.0,300.0,27328.0,32624.0,30.98
1550,25784.0,284.0,27316.0,32633.0,31.0
1551,25256.0,297.0,27328.0,32640.0,31.02
1552,25488.0,248.0,27340.0,32620.0,31.04
1553,25880.0,198.0,27344.0,32620.0,31.06
1554,26076.0,361.0,27356.0,32616.0,31.08
1555,26452.0,634.0,27340.0,32648.0,31.1
1556,26880.0,966.0,27336.0,32632.0,31.12
1557,27208.0,1446.0,27352.0,32616.0,31.14
1558,27500.0,1680.0,27336.0,32624.0,31.16
1559,27784.0,2225.0,27360.0,32620.0,31.18
1560,28064.0,2959.0,27328.0,32628.0,31.2
1561,28244.0,3953.0,27332.0,32636.0,31.22
1562,28480.0,5242.0,27340.0,32632.0,31.24
1563,28800.0,6410.0,27336.0,32624.0,31.26
1564,29220.0,7269.0,27352.0,32636.0,31.28
1565,29716.0,8236.0,27352.0,32624.0,31.3
1566,30220.0,9576.0,27348.0,32616.0,31.32
1567,30656.0,11312.0,27344.0,32616.0,31.34
1568,30984.0,13888.0,27340.0,32620.0,31.36
1569,31164.0,16593.0,27356.0,32620.0,31.38
1570,31144.0,19640.0,27360.0,32620.0,31.4
1571,30904.0,22976.0,27336.0,32636.0,31.42
1572,30020.0,26436.0,27364.0,32640.0,31.44
1573,29836.0,30112.0,27344.0,32640.0,31.46
1574,29748.0,33904.0,27356.0,32632.0,31.48
1575,29164.0,37656.0,27368.0,32632.0,31.5
1576,28684.0,41184.0,27380.0,32620.0,31.52
1577,28312.0,44064.0,27364.0,32628.0,31.54
1578,27808.0,46656.0,27348.0,32644.0,31.56
1579,27280.0,48888.0,27376.0,32628.0,31.58
1580,26864.0,50880.0,27352.0,32624.0,31.6
1581,26680.0,52664.0,27368.0,32628.0,31.62
1582,26508.0,54112.0,27364.0,32636.0,31.64
